year,make,model,trim,transmission,state,odometer,color,interior,seller,selling_price
2012,Honda,Accord,LX,automatic,California,42972.0,gray,gray,ahfc/honda lease trust/hvt  inc.,11800.0
2006,Infiniti,G35,Base,UNKNOWN,California,123342.0,—,tan,santander consumer,4000.0
2008,Dodge,Grand Caravan,SE,automatic,California,110313.0,white,black,northwestern chrys/j/d/ge,5400.0
2008,Dodge,Ram Pickup 1500,ST,manual,California,54520.0,gray,gray,palm springs nissan,7100.0
2012,Nissan,370Z,Base,automatic,California,43243.0,gray,black,i auto sales inc,19000.0
2014,Dodge,Dart,SE,automatic,California,5299.0,gray,black,chrysler capital,11400.0
2014,Kia,Soul,+,automatic,California,13074.0,brown,black,kia motors america  inc,15600.0
1995,Toyota,Corolla,DX,automatic,California,202612.0,gold,gray,crown toyota,550.0
2012,BMW,3 Series,328i,automatic,California,27067.0,blue,—,financial services remarketing (lease),27500.0
2006,Chevrolet,Silverado 1500,LS2,automatic,California,113395.0,white,black,california auto exchange,11600.0
2004,Cadillac,CTS,Base,automatic,California,118824.0,blue,gray,wells fargo dealer services,3200.0
2012,Nissan,Altima,2.5 S,automatic,California,21324.0,—,gray,nissan-infiniti lt,12500.0
2013,Honda,CR-V,EX-L,automatic,California,24211.0,blue,gray,high bid trading co inc,21750.0
2006,Honda,Element,LX,UNKNOWN,California,81267.0,silver,gray,volkswagen of murrieta,6500.0
2013,Chevrolet,Suburban,LTZ 1500,UNKNOWN,California,68985.0,black,black,aaero sweet company,31250.0
2003,Volkswagen,New Beetle,GLS,automatic,California,64910.0,gray,gray,the hertz corporation,1500.0
2012,Mercedes-Benz,CLS-Class,CLS550,automatic,California,65878.0,black,gray,mercedes-benz financial services,33000.0
2009,Lincoln,MKX,Base,automatic,California,113017.0,gray,black,reliance motors llc,11100.0
2013,Nissan,Maxima,3.5 SV,automatic,California,54080.0,off-white,black,dtg operations inc,12800.0
2011,BMW,X5,xDrive35i,automatic,California,70758.0,gray,black,high bid trading co inc,22750.0
2005,Chevrolet,Silverado 2500HD,LT,automatic,California,143110.0,white,beige,aaero sweet company,18000.0
2013,Toyota,Avalon,XLE,automatic,California,30646.0,beige,black,enterprise vehicle exchange / tra / rental / tulsa,17400.0
2013,Dodge,Grand Caravan,SE,automatic,California,73875.0,blue,black,ge fleet services for itself/servicer,10250.0
2012,BMW,3 Series,328i,automatic,California,38766.0,gray,black,financial services remarketing (lease),28000.0
2013,BMW,3 Series,328i,automatic,California,27313.0,black,black,financial services remarketing (lease),27500.0
2007,Toyota,Camry,SE V6,automatic,California,139815.0,silver,gray,aaero sweet company,6900.0
2013,Ford,Fusion,SE,automatic,California,20789.0,blue,black,ecars,15100.0
2006,Lexus,GS 300,Base,automatic,California,111052.0,black,beige,crb auto finance,11100.0
2014,Hyundai,Elantra GT,Base,automatic,California,20346.0,silver,black,enterprise vehicle exchange / tra / rental / tulsa,5200.0
2013,Ford,Edge,SEL,automatic,California,42063.0,white,black,ford motor credit company llc pd,21400.0
2014,Subaru,Outback,2.5i Premium PZEV,automatic,California,23304.0,white,beige,subaru of america,22900.0
2014,Mercedes-Benz,C-Class,C250,automatic,California,2898.0,white,black,mercedes-benz usa,28000.0
2008,Infiniti,G37,Journey,automatic,California,123222.0,white,black,m l sim,11100.0
2003,Infiniti,G35,Base,automatic,California,104014.0,beige,black,mas financial services,3700.0
2014,GMC,Acadia,SLT-1,automatic,California,30504.0,white,gray,premium auto wholesale,25000.0
2008,Pontiac,G5,Base,automatic,California,84732.0,silver,black,wagner cadillac,1800.0
2002,Ford,Econoline Cargo,E-150,automatic,California,136634.0,white,gray,aaero sweet company,3500.0
2012,Acura,TSX Sport Wagon,Base,automatic,California,90273.0,gray,black,remarketing by ge/larry h miller-fleet lease,15000.0
2013,Volvo,XC60,3.2,automatic,California,18831.0,black,beige,gulliver,22000.0
2012,Audi,A4,2.0T Premium quattro,automatic,California,34005.0,—,black,vw credit,23250.0
2013,Ford,Focus,SE,automatic,California,47865.0,red,black,the hertz corporation,9900.0
2006,Dodge,Charger,RT,automatic,California,141440.0,blue,gray,bmw of murrieta,8000.0
2008,Honda,Accord,EX-L V-6,UNKNOWN,California,89194.0,burgundy,beige,ahfc/honda lease trust/hvt  inc.,8700.0
2009,Chevrolet,Aveo,Aveo5 LS,automatic,California,59275.0,gray,gray,s w corporation,4900.0
2011,Ford,F-250 Super Duty,XL,UNKNOWN,California,69780.0,red,gray,donlen corporation,19600.0
2013,Nissan,Leaf,SL,automatic,California,23140.0,white,black,nissan-infiniti lt,14000.0
2013,Ford,Fusion Hybrid,SE,automatic,California,37746.0,blue,tan,avis corporation,17500.0
2012,Nissan,Altima,2.5 S,automatic,California,24300.0,blue,gray,nissan-infiniti lt,13000.0
2015,Nissan,Altima,2.5 S,automatic,California,1284.0,black,black,jpmorgan chase bank n.a.,17600.0
2012,BMW,3 Series,335i,automatic,California,23008.0,black,black,financial services remarketing (lease),27000.0
2005,Nissan,Frontier,Nismo,automatic,California,161116.0,gray,gray,trade in solutions,8300.0
2013,Ford,Focus,SE,automatic,California,28057.0,black,black,ford motor credit company llc pd,12100.0
2011,Nissan,Altima,2.5,automatic,California,40830.0,blue,gray,nissan-infiniti lt,11000.0
2013,Dodge,Challenger,SXT,UNKNOWN,California,35036.0,black,black,enterprise veh exchange/rental,17900.0
2012,Infiniti,G Coupe,G37,automatic,California,23024.0,gray,black,nissan infiniti lt,23500.0
2010,MINI,Cooper Clubman,Base,automatic,California,53193.0,white,gray,american road leasing inc,10500.0
2013,Mercedes-Benz,S-Class,S550,automatic,California,27971.0,white,black,high bid trading co inc,57500.0
2012,Toyota,Tacoma,PreRunner V6,automatic,California,43976.0,silver,black,toyota financial services,19300.0
2009,Acura,TL,Base,automatic,California,106992.0,black,beige,j star fiat & maserati of anaheim hills,12500.0
2009,Mazda,Mazda3,i Sport,manual,California,117984.0,black,black,lobel financial corp,3800.0
2004,Lincoln,Navigator,Luxury,UNKNOWN,California,104458.0,black,tan,veros credit,7000.0
2013,Ford,Explorer,Limited,automatic,California,17887.0,white,beige,ford motor credit company llc pd,32000.0
2004,Mitsubishi,Endeavor,Limited,automatic,California,138629.0,white,gray,south county lexus at mission viejo,3200.0
2009,BMW,7 Series,750Li,automatic,California,63409.0,white,beige,mercedes benz of laguna niguel,27500.0
2011,Toyota,Venza,Base,automatic,California,95601.0,white,beige,premium auto wholesale,15500.0
2014,Infiniti,Q50,Premium,automatic,California,18904.0,black,gray,nissan infiniti lt,25500.0
2011,BMW,3 Series,328i,automatic,California,30673.0,black,black,financial services remarketing (lease),21000.0
2011,Honda,Accord,SE,automatic,California,71717.0,silver,black,exeter finance corp,12000.0
2006,Toyota,Corolla,CE,automatic,California,180771.0,gray,gray,phillips auto brokerage,3000.0
2014,Chevrolet,Suburban,LT 1500,automatic,California,43822.0,black,black,enterprise veh exchange/rental,33200.0
2010,Honda,Civic,LX,automatic,California,98847.0,red,beige,bank of america,9400.0
2009,BMW,3 Series,328i,automatic,California,103366.0,burgundy,tan,premium auto wholesale,9300.0
2007,Ford,F-150,Lariat,automatic,California,102840.0,red,—,lotus auto sales,6000.0
2007,Porsche,911,Turbo,manual,California,36169.0,black,black,rusnak westlake porsche,64500.0
2008,GMC,Sierra 1500,SLE1,automatic,California,137243.0,blue,black,acura of riverside,14000.0
2011,Mercedes-Benz,C-Class,C300 Sport,automatic,California,33106.0,white,black,gossler motors,19750.0
2006,Ford,Focus,ZX4 SES,automatic,California,122501.0,gray,gray,premium auto wholesale,3300.0
2013,Toyota,Camry,L,automatic,California,61185.0,red,black,fox rent a car,13000.0
2007,GMC,Acadia,SLT-2,automatic,California,87324.0,blue,black,reliance motors llc,13000.0
2012,Kia,Sorento,LX,automatic,California,36391.0,silver,gray,kia motors finance,15500.0
2013,Hyundai,Genesis Coupe,3.8 Track,automatic,California,16341.0,white,black,donlen corporation,23500.0
2013,Dodge,Journey,SXT,automatic,California,20490.0,black,black,high bid trading co inc,15000.0
2003,Saturn,L-Series,L200,automatic,California,165593.0,silver,black,bmw of monrovia,800.0
2011,Nissan,Versa,1.8 S,automatic,California,79452.0,white,black,santander consumer,5400.0
2015,Kia,Sorento,LX,automatic,California,13883.0,purple,black,kia motors america  inc,20500.0
2005,BMW,5 Series,525i,automatic,California,131778.0,silver,gray,bmw of murrieta,6700.0
2013,Mercedes-Benz,S-Class,S550,automatic,California,37783.0,—,black,mercedes-benz financial services,48500.0
2012,Volkswagen,Jetta,TDI,automatic,California,55026.0,gray,black,vw credit,11500.0
2011,Nissan,Leaf,SL,automatic,California,25624.0,—,tan,nissan-infiniti lt,10500.0
2011,Scion,xB,Base,automatic,California,88939.0,silver,gray,skyhigh remarketing inc,7800.0
2008,Audi,A4,2.0T,automatic,California,48465.0,black,beige,paradise automotive group inc,12000.0
2002,Jaguar,X-Type,2.5,automatic,California,130364.0,silver,black,james family auto sales,900.0
2007,Audi,A4,2.0T,automatic,California,61678.0,white,beige,high bid trading co inc,9200.0
2005,Lincoln,Navigator,Ultimate,automatic,California,136243.0,gold,beige,billion dodge chrysler jeep,6100.0
2014,Hyundai,Sonata,GLS,automatic,California,11919.0,silver,gray,hyundai motor america,14500.0
2013,Ford,Edge,SEL,automatic,California,8387.0,black,black,ford motor credit company llc pd,23600.0
2013,Nissan,370Z,Base,manual,California,32681.0,gray,black,high bid trading co inc,23000.0
2007,Nissan,Titan,XE,automatic,California,116107.0,green,green,veros credit,6700.0
2005,Honda,Civic,Value Package,automatic,California,98651.0,white,beige,purple heart services inc,3700.0
2006,UNKNOWN,UNKNOWN,UNKNOWN,automatic,California,95855.0,black,beige,hornburg jaguar santa monica,17100.0
2013,Hyundai,Elantra,GLS,automatic,California,17238.0,black,gray,hyundai motor finance,11900.0
2014,Chevrolet,Cruze,2LT,automatic,California,36024.0,red,beige,avis corporation,12500.0
2006,UNKNOWN,UNKNOWN,UNKNOWN,automatic,California,116896.0,blue,black,quality acceptance,2700.0
2012,Ford,F-150,Lariat,automatic,California,72133.0,white,beige,skyhigh remarketing inc,25500.0
2014,Chevrolet,Silverado 1500,LT,automatic,California,20149.0,white,black,enterprise vehicle exchange/orange,26500.0
2005,Volvo,XC90,2.5T,automatic,California,111201.0,white,beige,national auto clearing house,6300.0
2007,Ford,Explorer,XLT,automatic,California,106370.0,black,gray,tustin community bank,5100.0
2013,Ford,Edge,Limited,automatic,California,39043.0,—,gray,ars/avis budget group,22600.0
2005,Ford,Escape,XLS,UNKNOWN,California,124009.0,red,black,veros credit,3200.0
2015,Nissan,Altima,2.5 S,automatic,California,4314.0,black,black,enterprise vehicle exchange / tra / rental / tulsa,11500.0
2003,Ford,Expedition,XLT Popular,automatic,California,160342.0,green,beige,arrowhead auto group inc,2450.0
2013,Nissan,Altima,2.5,automatic,California,9526.0,—,black,nissan motor acceptance corporation,19500.0
2012,UNKNOWN,UNKNOWN,UNKNOWN,automatic,California,65673.0,white,gray,dtg operations inc,8200.0
2007,Chevrolet,Impala,LT,automatic,California,88308.0,red,gray,800 loan mart,2200.0
2004,Ford,Focus,ZX5,automatic,California,130096.0,silver,—,california fleet inc,2200.0
2012,Honda,Civic,LX,automatic,California,16312.0,silver,gray,ahfc/honda lease trust/hvt  inc.,12200.0
2012,Honda,Accord,SE,automatic,California,24700.0,silver,black,ahfc/honda lease trust/hvt  inc. eot,15700.0
2013,Infiniti,G Sedan,G37 Journey,automatic,California,43615.0,white,black,nissan infiniti lt,19750.0
2011,BMW,5 Series,535i,automatic,California,26214.0,blue,gray,financial services remarketing (lease),27400.0
2012,Honda,Civic,Natural Gas,automatic,California,38377.0,silver,gray,high bid trading co inc,15750.0
2013,Dodge,Grand Caravan,SXT,automatic,California,62465.0,red,black,dtg operations inc,11000.0
2012,Mercedes-Benz,M-Class,ML350 4MATIC,automatic,California,32819.0,black,black,mercedes-benz finc wholesale advantage,39000.0
2008,Chevrolet,Silverado 1500,Work Truck,automatic,California,87671.0,black,black,aaero sweet company,20500.0
2007,Chrysler,300,Base,automatic,California,69560.0,blue,gray,buyers auto sales,5800.0
2014,Audi,Q7,TDI Premium Plus quattro,automatic,California,14810.0,black,black,downtown l a motors,46000.0
2004,Nissan,Pathfinder,SE,automatic,California,129021.0,green,black,capital fleet,3500.0
1999,Mercedes-Benz,CLK-Class,CLK320,automatic,California,262813.0,black,gray,guard auto sales,800.0
2012,MINI,Cooper,Base,automatic,California,18498.0,blue,—,bmw mini financial services,14250.0
2013,Kia,Sorento,LX,automatic,California,51868.0,gold,beige,remarketing by ge/flagship credit acceptance,13300.0
2014,Subaru,Outback,2.5i Premium PZEV,automatic,California,14936.0,silver,beige,subaru of america,22500.0
2012,BMW,3 Series,335i,automatic,California,28352.0,black,black,financial services remarketing (lease),30300.0
2013,BMW,6 Series,650i,automatic,California,39781.0,black,black,financial services remarketing (lease),47000.0
2005,Honda,Odyssey,EX-L,UNKNOWN,California,170641.0,silver,gray,clear view systems,4900.0
2012,Hyundai,Sonata,Limited,automatic,California,34370.0,white,beige,hyundai motor finance,17000.0
2007,Hyundai,Sonata,GLS,UNKNOWN,California,131106.0,blue,gray,quality acceptance,900.0
2011,BMW,3 Series,335i,automatic,California,74319.0,black,black,unique automotive ltd,19500.0
2007,Nissan,Maxima,3.5 SL,automatic,California,80152.0,gold,tan,onemain rem/m&m auto traders,6500.0
2012,Toyota,Prius Plug-in,Base,automatic,California,81937.0,gray,gray,toyota financial services,12500.0
2006,Mercedes-Benz,CLK-Class,CLK500,automatic,California,1.0,black,black,quality acceptance,3500.0
2014,Ford,Mustang,V6,automatic,California,60807.0,silver,black,dtg operations inc,13000.0
2006,UNKNOWN,UNKNOWN,UNKNOWN,automatic,California,71546.0,black,black,remarketing by ge/manheim riverside,16250.0
2014,Kia,Forte,LX,automatic,California,27412.0,black,black,kia motors finance,10000.0
2012,Dodge,Journey,SXT,automatic,California,64270.0,white,black,aaero sweet corporation,12600.0
2005,Dodge,Magnum,RT,automatic,California,166192.0,green,gray,newport acceptance corp,1200.0
2003,Chevrolet,Astro,Base,automatic,California,140341.0,white,gray,advance,1600.0
2002,Toyota,Camry,LE,automatic,California,224753.0,gold,tan,kearny pearson kia,2400.0
2002,BMW,5 Series,530i,automatic,California,152222.0,blue,beige,donate for charity,2350.0
2011,Chevrolet,Traverse,LT2,automatic,California,25336.0,silver,gray,remarketing by ge/manheim riverside,17000.0
2002,Ford,Windstar,LX Standard,automatic,California,113445.0,white,gray,low gos used cars,1600.0
2012,Chrysler,200,S,automatic,California,36467.0,gray,black,gm financial,13000.0
2014,Chrysler,Town and Country,Touring,automatic,California,34671.0,red,black,avis corporation,18100.0
2002,Toyota,Camry,SE V6,automatic,California,190668.0,green,gray,lithia hyundai of fresno,1600.0
2014,Ford,Focus,SE,automatic,California,15292.0,black,black,ford motor credit company llc,11600.0
2013,Hyundai,Elantra,Limited,automatic,California,38497.0,silver,gray,skyhigh remarketing inc,10600.0
2013,Nissan,Altima,2.5,automatic,California,22590.0,—,black,nissan-infiniti lt,14250.0
2014,Mazda,Mazda6,i Touring,automatic,California,10684.0,gray,beige,mazda motors of america inc.,18250.0
2008,Honda,Civic,Si,manual,California,78832.0,black,black,ecars,11600.0
2014,Chevrolet,Express Cargo,2500,automatic,California,36959.0,white,gray,enterprise veh exchange/rental,17400.0
2002,Nissan,Pathfinder,SE,automatic,California,153244.0,silver,black,r & r auto group inc,2200.0
2014,Toyota,Camry,SE,automatic,California,15675.0,blue,black,toyota motor sales usa inc/program,17100.0
2013,Nissan,Leaf,S,automatic,California,11342.0,—,black,nissan-infiniti lt,12000.0
2006,BMW,3 Series,325i,automatic,California,115370.0,blue,beige,time finance co,6000.0
2009,Volkswagen,Tiguan,SE,automatic,California,68000.0,black,black,remarketing by ge/xpress rent a car,10250.0
2014,Volvo,S60,T5,automatic,California,6507.0,silver,brown,volvo na company cars/world omni,22500.0
2004,BMW,3 Series,330xi,automatic,California,152169.0,blue,silver,veros credit,700.0
2010,Honda,Civic,LX,automatic,California,148739.0,silver,gray,wells fargo dealer services,7400.0
2012,Lexus,IS 250,Base,automatic,California,28584.0,white,black,lexus financial services,24500.0
2013,Nissan,Altima,2.5,automatic,California,59050.0,silver,—,the hertz corporation,12100.0
2007,Suzuki,Forenza,Base,automatic,California,72605.0,blue,gray,remarketing by ge/schools first fcu,2200.0
2003,Honda,Accord,EX V-6,automatic,California,181110.0,silver,black,first credit finance,3500.0
2008,Mercedes-Benz,C-Class,C350 Sport,automatic,California,89385.0,gray,black,tidewater motor credit,12900.0
2001,BMW,3 Series,330xi,manual,California,120317.0,blue,gray,trade in solutions irvine,3800.0
2014,Ford,Mustang,V6,manual,California,8300.0,white,black,tradewinds remarketing,13500.0
2005,BMW,X5,4.4i,automatic,California,120507.0,black,gray,santander consumer,4300.0
2012,Audi,A4,2.0T Premium,automatic,California,19168.0,black,beige,vci/audi of downtown la,19250.0
2010,Audi,A3,2.0T PZEV Premium,automatic,California,49367.0,black,black,the auto gallery,16500.0
2001,Audi,allroad quattro,Base,automatic,California,114672.0,gray,black,bob baker volkswagen subaru,2600.0
2013,Audi,allroad,Prestige quattro,automatic,California,39725.0,black,black,fratelli investment group,27700.0
2014,Honda,Civic,LX,automatic,California,10997.0,black,black,ahfc/honda lease trust/hvt  inc.,14900.0
2011,Infiniti,G Convertible,G37,automatic,California,30544.0,gray,black,nissan infiniti lt,25500.0
2012,Ford,Edge,Limited,automatic,California,40432.0,white,beige,ford motor credit company llc pd,20700.0
2012,Nissan,Altima,2.5 S,automatic,California,33279.0,—,black,nissan-infiniti lt,13000.0
2006,Ford,Fusion,S,automatic,California,102291.0,red,gray,aaero sweet company,3900.0
2013,Acura,ILX,Premium Package,automatic,California,30996.0,silver,black,reliance motors llc,20000.0
2009,Ford,F-150,XL,automatic,California,64994.0,white,beige,billion dodge chrysler jeep,9500.0
2012,Infiniti,G Sedan,G37 Journey,automatic,California,47531.0,black,black,nissan infiniti lt,18750.0
2014,Jeep,Compass,Sport,automatic,California,18335.0,white,black,enterprise vehicle exchange / tra / rental / tulsa,7800.0
2003,Nissan,Altima,3.5 SE,automatic,California,153643.0,black,gray,quality acceptance,900.0
2013,Dodge,Avenger,SXT,automatic,California,56814.0,white,black,the hertz corporation,9600.0
2003,Honda,Odyssey,EX-L,automatic,California,243019.0,gray,gray,ideal transportation,2000.0
2002,Lexus,LS 430,Base,automatic,California,201077.0,green,beige,lexus of stevens creek,6300.0
2013,UNKNOWN,UNKNOWN,UNKNOWN,automatic,California,21.0,white,gray,high bid trading co inc,25000.0
2011,Chevrolet,Suburban,LTZ 1500,automatic,California,33395.0,black,black,symbolic motor cars,35000.0
2011,Honda,Accord,EX-L,automatic,California,32927.0,gray,black,ahfc/honda lease trust/hvt  inc.,12600.0
2006,Honda,Odyssey,EX-L,automatic,California,155417.0,gray,gray,bob baker toyota of lemon grove,5750.0
2007,Pontiac,G6,Base,automatic,California,148472.0,gray,black,veros credit,2200.0
2012,Infiniti,G Sedan,G25,automatic,California,35614.0,gray,black,nissan infiniti lt,17500.0
2013,Hyundai,Elantra,GLS,automatic,California,44951.0,gray,gray,enterprise vehicle exchange/orange,11300.0
2012,Chevrolet,Volt,Base,automatic,California,59907.0,silver,black,ge fleet services for itself/servicer,12000.0
2013,Dodge,Grand Caravan,SXT,automatic,California,67019.0,blue,black,dtg operations inc,11000.0
2012,BMW,3 Series,328i,automatic,California,26841.0,black,black,financial services remarketing (lease),28500.0
2014,Chevrolet,Cruze,2LT,automatic,California,35172.0,black,black,avis corporation,13300.0
2007,MINI,Cooper,Base,automatic,California,63458.0,off-white,gray,american road leasing inc,7000.0
2007,Audi,A4,2.0T quattro,automatic,California,107240.0,white,tan,surf city nissan,6600.0
2014,Chrysler,Town and Country,Touring,automatic,California,27457.0,white,black,hertz corporation/gdp,18800.0
2009,MINI,Cooper,S,manual,California,109800.0,gray,black,redline remarketing,5700.0
2014,Volkswagen,Passat,TDI SEL Premium,automatic,California,13721.0,gray,black,vw credit,19000.0
1999,Cadillac,Catera,Base,automatic,California,62994.0,—,black,fiesta ford lincoln mercury,1900.0
2008,ford,e350,club wagon xlt,UNKNOWN,California,109789.0,white,gray,tradewinds remarketing,8000.0
2013,Lexus,RX 450h,Base,automatic,California,47721.0,red,black,lexus financial services,33100.0
2012,Scion,tC,Base,automatic,California,46572.0,black,black,toyota financial services,9000.0
2007,Ford,Explorer,XLT,automatic,California,103623.0,blue,beige,honda cars of corona,6200.0
2011,BMW,3 Series,328i,automatic,California,11667.0,black,red,mckenna audi/mckenna bmw,22100.0
2010,Volkswagen,Jetta,TDI,manual,California,115538.0,blue,black,meridian remarketing,7500.0
2003,Ford,Explorer,XLT,automatic,California,297887.0,beige,gray,lexus of san diego,1900.0
2014,Nissan,Pathfinder,Platinum,UNKNOWN,California,4502.0,white,black,nissan north america inc.,33750.0
2011,Chevrolet,Silverado 1500,LT,automatic,California,34546.0,black,black,aaero sweet company,24750.0
2006,Ford,Expedition,Eddie Bauer,automatic,California,111205.0,brown,gray,remarketing by ge/finance & thrift company,7500.0
2012,Ford,F-150,XLT,automatic,California,27465.0,black,gray,ford motor credit company llc pd,28800.0
2013,Chevrolet,Impala,LT Fleet,automatic,California,51315.0,silver,black,the hertz corporation,9700.0
2009,Chevrolet,Aveo,LS,automatic,California,87572.0,silver,black,jpmorgan chase bank n.a.,2500.0
2005,Jeep,Wrangler,X,manual,California,59368.0,silver,gray,bob baker jeep,7900.0
2008,Saturn,Outlook,XR,automatic,California,50774.0,brown,beige,skyhigh remarketing inc,12250.0
2008,BMW,7 Series,750Li,automatic,California,91094.0,black,black,audi north scottsdale,14000.0
2000,Honda,Accord,SE,automatic,California,214442.0,red,tan,california auto finance,1450.0
2012,Chevrolet,Express Cargo,1500,automatic,California,27509.0,white,gray,california fleet inc,16250.0
1995,Nissan,Maxima,SE,automatic,California,204593.0,gold,—,east bay bmw,800.0
2014,Nissan,Versa Note,1.6 SV,automatic,California,6986.0,blue,black,nissan north america inc.,12000.0
2014,Chevrolet,Silverado 1500,LT,automatic,California,23271.0,white,black,enterprise vehicle exchange/orange,24900.0
2013,Porsche,911,Carrera S,manual,California,18734.0,blue,blue,porsche financial services,80250.0
2011,Ford,Taurus,SEL,automatic,California,94445.0,black,black,consolidated asset recovery systems  inc.,8500.0
2012,Infiniti,G Sedan,G25,automatic,California,37983.0,white,beige,nissan infiniti lt,19000.0
2012,MINI,Cooper Clubman,S,manual,California,40217.0,blue,—,bmw mini financial services,12750.0
2007,Honda,Element,LX,automatic,California,132949.0,blue,gray,united auto credit/irvine,6700.0
2012,Toyota,Camry,SE,automatic,California,57423.0,white,black,sun community fcu,13600.0
2010,Acura,TSX,Base,automatic,California,78395.0,white,beige,ahfc/honda lease trust/hvt  inc.,14400.0
2013,Volkswagen,Jetta,SE PZEV,automatic,California,40724.0,gray,black,avis corporation,11600.0
2013,Infiniti,G Coupe,G37 Sport,automatic,California,15918.0,white,black,nissan infiniti lt,23750.0
2013,Nissan,Pathfinder,SL,automatic,California,26368.0,white,black,nissan north america inc.,23750.0
2013,Chevrolet,Camaro,LT,automatic,California,38231.0,blue,black,fox rent a car tra,13900.0
2006,Chevrolet,Equinox,LT,automatic,California,87681.0,gray,gray,ideal transportation,6300.0
2011,Chrysler,300,Base,automatic,California,58650.0,white,black,a & a auto sales,16900.0
2013,BMW,3 Series,320i,automatic,California,25315.0,white,black,r & r auto group inc,23250.0
2012,BMW,3 Series,328i,automatic,California,46314.0,white,—,financial services remarketing (lease),22000.0
2007,Volkswagen,Passat,2.0T,automatic,California,88520.0,silver,gray,advanced fleet services,5000.0
2012,Ford,Focus,S,automatic,California,85808.0,gray,black,wells fargo dealer services,6800.0
2012,Ford,Fusion,S,automatic,California,71745.0,white,gray,lease plan usa,9000.0
2014,Nissan,Altima,2.5 S,automatic,California,4950.0,gray,black,nissan-infiniti lt,15750.0
2011,Toyota,Tacoma,Base,manual,California,35403.0,white,gray,j & e auto sales,13800.0
2012,Nissan,Armada,SL,automatic,California,30816.0,black,black,reliance motors llc,27500.0
2013,Honda,Civic,LX PZEV,automatic,California,25453.0,silver,gray,phillips auto brokerage,14000.0
2011,Hyundai,Elantra,GLS,automatic,California,48226.0,white,beige,gm financial,9200.0
2004,mercedes,c240s,UNKNOWN,automatic,California,133653.0,black,beige,century dealer services corp,3500.0
2012,Volkswagen,Passat,S PZEV,automatic,California,86602.0,black,black,mckenna motors cerritos inc,8000.0
2006,Volvo,V50,2.4i,automatic,California,86725.0,silver,black,daimler daiichi corp,5200.0
2012,Honda,Civic,LX,automatic,California,25810.0,—,beige,ahfc/honda lease trust/hvt  inc.,7800.0
2011,Mercedes-Benz,GL-Class,GL450 4MATIC,automatic,California,64106.0,black,black,skyhigh remarketing inc,26500.0
2010,Hyundai,Elantra,GLS,automatic,California,62086.0,blue,gray,yucca valley ford center,5600.0
2010,Toyota,Corolla,LE,automatic,California,92142.0,gray,gray,high bid trading co inc,8400.0
2004,Nissan,Maxima,3.5 SL,automatic,California,100544.0,burgundy,gray,trade in solutions,4500.0
2013,Nissan,Altima,2.5,automatic,California,42448.0,black,black,avis rac/san leandro,13500.0
2007,Chevrolet,Tahoe,LT,automatic,California,86021.0,white,black,century dealer services corp,16250.0
2011,Volvo,S40,T5,automatic,California,53788.0,—,gray,mike albert fleet solutions,12300.0
2009,BMW,5 Series,535i,automatic,California,66678.0,gray,black,prestige auto wholesale inc,16900.0
2004,Volkswagen,Passat,GLX,automatic,California,177832.0,gray,—,apexcars net,1700.0
2004,Toyota,4Runner,SR5,automatic,California,155953.0,silver,gray,garys auto sales inc,6500.0
2009,Ford,Focus,SE,automatic,California,79041.0,silver,black,bob baker jeep,6500.0
2014,Kia,Forte,LX,automatic,California,37174.0,red,gray,avis rac/san leandro,11600.0
2004,Jeep,Wrangler,Sport,automatic,California,44885.0,—,gray,apexcars net,14500.0
2012,Nissan,Altima,2.5 S,automatic,California,17270.0,silver,black,nissan-infiniti lt,13000.0
2006,BMW,3 Series,325i,automatic,California,73881.0,gray,—,financial services remarketing (lease),8500.0
2012,BMW,5 Series,528i,automatic,California,22034.0,gray,black,financial services remarketing (lease),32500.0
2003,Mazda,MPV,LX,automatic,California,135195.0,silver,gray,california fleet inc,2400.0
2013,Infiniti,G Coupe,G37 Sport,automatic,California,34357.0,black,gray,nissan infiniti lt,22500.0
2006,Scion,xB,Base,automatic,California,60372.0,purple,black,pacific auto center,4600.0
2013,Ford,Taurus,SE,automatic,California,34331.0,black,beige,enterprise vehicle exchange/orange,13200.0
2008,Mitsubishi,Lancer,GTS,automatic,California,136467.0,black,black,phillips auto brokerage,5700.0
2013,Volkswagen,Passat,TDI SEL Premium,automatic,California,42978.0,black,beige,wheels exchange llc,17000.0
2013,Nissan,Altima,2.5,UNKNOWN,California,35471.0,black,black,nissan motor acceptance corporation,12500.0
2003,Ford,Expedition,XLT Popular,UNKNOWN,California,133710.0,silver,gray,lobel financial corp,2000.0
2011,BMW,3 Series,328i,automatic,California,28310.0,gray,—,financial services remarketing (lease),20500.0
2013,Mercedes-Benz,S-Class,S550,automatic,California,13060.0,—,black,mercedes-benz financial services,50250.0
2012,mitsubishi,galant,fe,automatic,California,59977.0,white,black,the hertz corporation,8700.0
2006,Honda,Accord,EX,automatic,California,182921.0,gray,gray,scott robinson chrysler jeep dodge ram,4900.0
2013,Chevrolet,Malibu,LT,automatic,California,56373.0,silver,black,fox rent a car,12900.0
2014,Subaru,Legacy,2.5i Premium PZEV,automatic,California,11299.0,white,beige,subaru of america,18100.0
2012,BMW,5 Series,528i,automatic,California,37486.0,black,black,financial services remarketing (lease),28500.0
2013,Ford,Explorer,Limited,automatic,California,45818.0,red,beige,ars/avis budget group,27200.0
