year,make,model,trim,transmission,state,odometer,color,interior,seller,selling_price
2013,Hyundai,Sonata,GLS,automatic,Florida,14274.0,blue,gray,hyundai motor finance,12800.0
2013,Chevrolet,Suburban,LTZ 1500,automatic,Florida,57985.0,gold,black,the hertz corporation,31800.0
2012,GMC,Acadia,Denali,automatic,Florida,28210.0,red,tan,devoe buick gmc,32000.0
2014,Chrysler,Town and Country,Touring,automatic,Florida,30325.0,black,black,pv holding inc/gdp,17400.0
2014,Ford,F-150,XLT,automatic,Florida,12915.0,white,gray,enterprise vehicle exchange/ars/coconut creek,26500.0
2013,Ford,Escape,S,automatic,Florida,45144.0,green,black,boast volkswagen,13500.0
2014,FIAT,500L,Easy,automatic,Florida,6466.0,red,gray,chrysler capital,12900.0
2012,Ford,Edge,SE,automatic,Florida,53720.0,—,black,ford motor credit company llc pd,13100.0
2007,Toyota,Prius,Base,automatic,Florida,122621.0,silver,gray,santander consumer,3900.0
2003,Acura,TL,3.2 Type-S,automatic,Florida,126458.0,gray,black,bright star credit union,3200.0
2012,Nissan,Altima,2.5 S,automatic,Florida,71668.0,blue,black,premier partners inc.,8800.0
2014,Hyundai,Accent,GS,automatic,Florida,14932.0,brown,black,hyundai motor finance,11200.0
2012,Volkswagen,Passat,SE,automatic,Florida,36019.0,gray,beige,expert auto group inc,13000.0
2013,Ford,Flex,Limited,automatic,Florida,35644.0,black,beige,ford motor credit company llc,23200.0
2013,Honda,Pilot,EX-L,automatic,Florida,35630.0,silver,black,margate volvo,25000.0
2014,Dodge,Charger,SE,automatic,Florida,10853.0,white,—,enterprise vehicle exchange / tra / rental / tulsa,2200.0
2001,Ford,Explorer Sport,Base,automatic,Florida,224424.0,green,beige,autonation toyota scion weston,400.0
2010,Acura,TSX,Base,automatic,Florida,64950.0,gray,black,zimmerman auto brokers inc,13800.0
2005,Kia,Sorento,EX,automatic,Florida,132086.0,silver,gray,coggin nissan,3200.0
2011,Hyundai,Santa Fe,GLS,automatic,Florida,66070.0,black,gray,capital one auto finance,10200.0
2010,Chrysler,300,Touring,automatic,Florida,119823.0,silver,black,remktgedge / cars / carfinance capital llc,6600.0
2012,Infiniti,G Sedan,G37 Journey,automatic,Florida,24308.0,white,beige,nissan infiniti lt,18200.0
1997,Ford,F-150,Lariat,automatic,Florida,198216.0,red,gray,ed morse auto plaza,1800.0
2006,Chevrolet,Impala,SS,automatic,Florida,77256.0,silver,gray,tdaf remarketing,8100.0
2011,Ford,F-150,FX2,automatic,Florida,134724.0,blue,gray,elder ford of tampa,14500.0
2003,Hyundai,Tiburon,Base,manual,Florida,87511.0,black,black,misc marshalling-manheim central florida,1100.0
2013,Buick,Verano,Base,automatic,Florida,11178.0,silver,beige,gm financial,10500.0
2002,Chevrolet,Suburban,1500 LS,automatic,Florida,199568.0,blue,gray,mullinax ford lincoln,2350.0
2013,Ford,Focus,SE,automatic,Florida,52888.0,silver,gray,the hertz corporation,8500.0
2001,Ford,Escape,XLT,automatic,Florida,152893.0,white,tan,autonation honda clearwater,1500.0
2006,Ford,F-350 Super Duty,Lariat,UNKNOWN,Florida,122486.0,white,beige,autonation chevrolet coral gables,7800.0
2010,Ford,Expedition,EL Limited,automatic,Florida,81191.0,black,black,alerce group llc,16400.0
2012,Mercedes-Benz,M-Class,ML350 4MATIC,automatic,Florida,50128.0,brown,tan,metro ford inc,30800.0
2007,Toyota,Corolla,S,automatic,Florida,117464.0,red,gray,east coast financial,4500.0
2001,Ford,Mustang,Base,automatic,Florida,138923.0,red,gray,courtesy kia of brandon,900.0
2013,Lexus,RX 350,Base,automatic,Florida,33114.0,white,black,lexus financial services,29600.0
2014,Audi,A4,2.0T Premium,automatic,Florida,9828.0,red,black,braman motorcars,25400.0
2003,Isuzu,Axiom,S,automatic,Florida,130828.0,gray,gray,autonation toyota fort myers,2800.0
2001,Audi,A6,2.8 quattro,automatic,Florida,1.0,black,black,coggin deland ford,600.0
2013,Chevrolet,Cruze,LS,automatic,Florida,40053.0,blue,gray,gm financial leasing,10000.0
2009,Ford,Escape,Limited,UNKNOWN,Florida,133907.0,white,black,gm financial,5900.0
2011,Lexus,IS 250,Base,automatic,Florida,36342.0,black,tan,myrddin fleet services,18200.0
2012,Hyundai,Genesis Coupe,3.8 Track,manual,Florida,19412.0,gray,black,santander consumer,16300.0
2003,Honda,CR-V,EX,UNKNOWN,Florida,306175.0,green,tan,purple heart,2300.0
2014,Toyota,Avalon,XLE,automatic,Florida,5946.0,white,gray,datura auto sales and rentals,26700.0
2012,Toyota,Camry,SE,automatic,Florida,34233.0,black,black,world omni financial corporation,14000.0
2011,Mazda,CX-7,i SV,automatic,Florida,27426.0,white,beige,elder ford of tampa,12000.0
2013,Infiniti,G Coupe,G37x,automatic,Florida,10796.0,black,black,nissan infiniti lt,24400.0
2001,Nissan,Pathfinder,SE,automatic,Florida,86031.0,black,beige,classic auto brokers inc,3800.0
2012,Kia,Optima,LX,automatic,Florida,18979.0,white,beige,kia motors finance,13000.0
2008,Mercedes-Benz,M-Class,ML350,automatic,Florida,94731.0,silver,black,the auto site inc,14700.0
2012,Lexus,RX 350,Base,automatic,Florida,30235.0,white,beige,lexus financial services,28400.0
2007,Nissan,Maxima,3.5 SE,UNKNOWN,Florida,162884.0,gray,gray,wells fargo financial acceptance,4200.0
2014,Kia,Sorento,SX,automatic,Florida,21535.0,white,black,mint motors,25800.0
2008,Toyota,Tundra,SR5,automatic,Florida,151650.0,silver,black,expert auto group inc,10800.0
2011,Nissan,Maxima,3.5 SV,automatic,Florida,38233.0,black,beige,nissan-infiniti lt,13000.0
2008,Mazda,Mazda6,i Touring,automatic,Florida,119278.0,silver,gray,ed morse mazda lakeland,4600.0
2009,BMW,3 Series,328i xDrive,automatic,Florida,95378.0,black,beige,wells fargo dealer services,10400.0
2012,Mazda,Mazda3,i Touring,automatic,Florida,35841.0,silver,black,meridian remarketing,12700.0
2014,Ford,Mustang,V6,automatic,Florida,57348.0,blue,black,dtg operations inc,12600.0
2010,Hyundai,Sonata,GLS,automatic,Florida,233066.0,silver,gray,westfall auto sales,3500.0
2007,Dodge,Charger,RT,automatic,Florida,88320.0,black,beige,gm financial,5100.0
2012,Toyota,Camry,SE,automatic,Florida,37990.0,silver,black,world omni financial corporation,13100.0
2013,Ford,Fusion,SE,automatic,Florida,15121.0,—,beige,ford motor credit company llc pd,15200.0
2012,Ford,Fusion,SE,automatic,Florida,60283.0,silver,black,dtg operations inc,9700.0
1996,Toyota,Camry,LE,automatic,Florida,128114.0,gray,gray,autonation toyota winter park,700.0
1994,Toyota,Corolla,DX,automatic,Florida,150611.0,white,blue,coral springs honda,350.0
2013,Hyundai,Elantra,GLS,automatic,Florida,46295.0,black,gray,avis corporation,11000.0
2011,Kia,Soul,!,automatic,Florida,36170.0,white,brown,cannon cadillac of lakeland,9100.0
2006,Nissan,Altima,2.5 S,automatic,Florida,153463.0,red,tan,holman honda of fort lauderdale,3400.0
2013,Kia,Sorento,LX,automatic,Florida,53426.0,red,beige,avis corporation,14000.0
2012,Ford,Explorer,Limited,automatic,Florida,48555.0,silver,beige,arcadia chevrolet buick inc.,24200.0
2004,Volkswagen,Passat,GLS 1.8T 4Motion,UNKNOWN,Florida,139875.0,—,gray,enterprise vehicle exchange / rental / tulsa,1400.0
2014,Hyundai,Elantra,SE,automatic,Florida,1488.0,black,beige,hyundai motor finance,14000.0
1999,Honda,Accord,LX,automatic,Florida,184826.0,gray,—,coggin deland hyundai,400.0
2013,Nissan,370Z,NISMO,manual,Florida,3134.0,orange,black,stingray chevrolet,29800.0
2015,Hyundai,Sonata,Sport PZEV,automatic,Florida,8959.0,red,beige,kilpatrick chevrolet inc,20200.0
2003,Chevrolet,Cavalier,LS,automatic,Florida,126717.0,beige,gray,courtesy hyundai,1200.0
1995,Oldsmobile,Eighty-Eight Royale,Base,automatic,Florida,162698.0,gold,beige,coggin deland ford,800.0
1995,Nissan,Truck,Base,manual,Florida,208916.0,gray,gray,autonation ford lincoln orange park,1400.0
2012,Toyota,Camry,SE,automatic,Florida,94617.0,blue,black,remarketing by ge/space coast credit union,9600.0
2014,Chrysler,Town and Country,Touring,automatic,Florida,42793.0,gray,black,avis corporation,17300.0
2005,Honda,Odyssey,Touring,automatic,Florida,85715.0,gold,tan,remarketing by ge/manheim ft. lauderdale,6500.0
2005,Audi,A6,3.2 quattro,automatic,Florida,150651.0,black,tan,autonation ford delray,4000.0
2014,BMW,M6,Base,automatic,Florida,18035.0,black,black,the collection,86400.0
2008,Ford,F-150,XL,automatic,Florida,211793.0,white,gray,lease plan usa,4100.0
2014,Ford,F-150,XL,automatic,Florida,10327.0,white,gray,u-haul,16800.0
2013,Chevrolet,Spark,2LT,automatic,Florida,31206.0,silver,black,the hertz corporation,8700.0
2002,Lexus,RX 300,Base,automatic,Florida,98015.0,silver,black,lexus of north miami,5900.0
2013,Chevrolet,Impala,LTZ,automatic,Florida,40651.0,black,black,enterprise veh exchange/rental,12500.0
2008,Acura,TL,Base,automatic,Florida,66825.0,gray,beige,classic auto brokers inc,12700.0
2014,Chevrolet,Cruze,LTZ,automatic,Florida,20496.0,silver,black,gm remarketing,15100.0
2011,GMC,Terrain,SLT-1,automatic,Florida,37047.0,gray,brown,us bank,19100.0
2011,Chevrolet,Equinox,LT1,automatic,Florida,82324.0,gray,gray,branford motor 1,10500.0
2012,Nissan,Altima,2.5 S,automatic,Florida,31846.0,black,black,nissan-infiniti lt,13200.0
2012,Kia,Forte,Koup EX,manual,Florida,74334.0,white,black,capital one auto finance,8300.0
2014,Ford,Mustang,GT Premium,automatic,Florida,11049.0,—,black,ford motor credit company,30600.0
2013,Hyundai,Elantra,GLS,automatic,Florida,41923.0,white,tan,enterprise veh exchange/rental,11700.0
2015,Hyundai,Elantra,SE,automatic,Florida,19381.0,silver,gray,budget rac of atlanta,12700.0
2015,Ford,F-250 Super Duty,Lariat,automatic,Florida,11512.0,black,black,royal rent a car,48500.0
2014,Honda,CR-V,EX,automatic,Florida,1932.0,black,black,fields bmw,22300.0
2006,Honda,Civic,Hybrid,automatic,Florida,149045.0,gray,gray,coggin honda,3800.0
2013,Hyundai,Sonata,Limited,automatic,Florida,52739.0,gray,gray,mitchell motor cars inc,12100.0
2003,Ford,Explorer,Eddie Bauer,UNKNOWN,Florida,205836.0,white,beige,credit acceptance corp/vrs/southfield,1500.0
2009,Toyota,Corolla,LE,automatic,Florida,155344.0,red,gray,auto sails inc,7700.0
2003,Hyundai,Elantra,GT,automatic,Florida,163239.0,black,black,starling chevrolet buick gmc,650.0
2013,Kia,Optima,SX,automatic,Florida,18318.0,black,black,coral springs honda,18900.0
2013,Lexus,ES 350,Base,automatic,Florida,24060.0,black,tan,subaru of pembroke pines,27000.0
2015,Nissan,Versa Note,1.6 SV,automatic,Florida,6518.0,blue,black,florida auto financial group,9800.0
2008,Honda,Accord,LX,automatic,Florida,85197.0,gray,—,innovate loan servicing corp,7200.0
2006,Cadillac,CTS,Base,automatic,Florida,86356.0,black,—,d&a fine cars,7200.0
2012,Chevrolet,Traverse,LS,UNKNOWN,Florida,28634.0,blue,gray,primeritus remarketing/marine fcu,15100.0
2001,Mitsubishi,Eclipse Spyder,GS,automatic,Florida,178630.0,black,gray,brandon mitsubishi,600.0
2013,BMW,X1,sDrive28i,automatic,Florida,28952.0,white,black,financial services remarketing (lease),23800.0
2013,Lexus,ES 350,Base,automatic,Florida,18711.0,gray,beige,lexus financial services,29200.0
2012,Nissan,Sentra,2.0 SR,automatic,Florida,88777.0,—,gray,nissan-infiniti lt,6500.0
2012,GMC,Acadia,Denali,automatic,Florida,26227.0,white,beige,fiserv/usb dealer services northstar exchange,31200.0
2012,Nissan,Altima,2.5,automatic,Florida,31086.0,gray,black,nissan-infiniti lt,13000.0
2001,Pontiac,Bonneville,SSEi,automatic,Florida,182527.0,gray,gray,autonation honda miami lakes,600.0
2006,Audi,A4,2.0T,automatic,Florida,121085.0,silver,—,nicholas financial inc/clearwater,4300.0
2011,Mitsubishi,Lancer Sportback,ES,automatic,Florida,94640.0,red,black,remarketing by ge/manheim central florida,5500.0
2006,Chrysler,PT Cruiser,Limited,automatic,Florida,124390.0,silver,gray,k & c car sale inc,1500.0
2012,Chevrolet,Malibu,LS Fleet,automatic,Florida,71400.0,white,gray,wheels exchange llc,8600.0
2014,Jeep,Grand Cherokee,Limited,automatic,Florida,25069.0,charcoal,beige,chrysler capital,27300.0
2012,Mercedes-Benz,E-Class,E350 Sport BlueTEC,automatic,Florida,18675.0,—,off-white,mercedes-benz financial services,30000.0
2013,Ram,2500,Laramie,UNKNOWN,Florida,35020.0,white,black,tdaf remarketing,42000.0
2013,Dodge,Grand Caravan,SXT,automatic,Florida,53253.0,red,black,the hertz corporation,10200.0
2013,Buick,Verano,Leather Group,automatic,Florida,26111.0,blue,brown,gm financial,14600.0
2009,Mazda,Mazda5,Sport,automatic,Florida,117978.0,blue,beige,santander consumer,3500.0
2014,Chevrolet,Cruze,LTZ,automatic,Florida,20256.0,green,brown,gm remarketing,15000.0
2007,Infiniti,G35,Journey,automatic,Florida,143097.0,black,black,tropical auto connection,8000.0
2013,Lincoln,MKX,Base,automatic,Florida,30700.0,green,beige,enterprise veh exchange/rental,24200.0
2006,Suzuki,Verona,Base,automatic,Florida,148053.0,silver,gray,automotive leasing specialist,400.0
2012,Nissan,Altima,2.5 S,automatic,Florida,56239.0,white,beige,santander consumer,10600.0
2012,Honda,Odyssey,Touring,automatic,Florida,29684.0,gray,gray,treasure coast toyota of stuart,27600.0
2014,Ford,E-Series Wagon,E-350 Super Duty XLT,UNKNOWN,Florida,14903.0,white,gray,avis budget group,20500.0
2009,Honda,Civic,EX,automatic,Florida,38868.0,gray,gray,remarketing by ge/west financial acceptance,9000.0
2013,Chrysler,200,Touring,automatic,Florida,32556.0,red,beige,enterprise veh exchange/rental,11600.0
2014,Ford,Focus,SE,automatic,Florida,17605.0,—,black,avis budget group,12100.0
2011,Lexus,IS 250,Base,automatic,Florida,32680.0,red,beige,lexus financial services,21700.0
2011,Ford,F-150,XLT,automatic,Florida,53027.0,gold,beige,tdaf remarketing,23600.0
2013,Lexus,GS 350,Base,automatic,Florida,21696.0,black,black,lexus financial services,32600.0
2008,Jeep,Liberty,Limited Edition,automatic,Florida,56174.0,red,gray,tdaf remarketing,10600.0
2013,FIAT,500,Sport,manual,Florida,13164.0,silver,gray,santander consumer,10100.0
2007,Dodge,Caliber,Base,automatic,Florida,103620.0,blue,—,nicholas financial inc/clearwater,3500.0
2012,Cadillac,SRX,Luxury,automatic,Florida,73444.0,black,beige,tdaf remarketing,17800.0
2012,Honda,CR-V,EX-L,automatic,Florida,90241.0,white,gray,firkins chrysler jeep dodge,18000.0
2012,Infiniti,G Sedan,G25,automatic,Florida,29414.0,white,black,nissan infiniti lt,18200.0
2011,Mercedes-Benz,M-Class,ML350 4MATIC,automatic,Florida,29833.0,black,brown,mercedes-benz financial services,25800.0
2013,Hyundai,Elantra,GLS,automatic,Florida,34153.0,gray,gray,enterprise veh exchange/rental,11800.0
2000,Volkswagen,Jetta,GLS,automatic,Florida,149060.0,blue,beige,autonation toyota scion weston,1300.0
2011,Chevrolet,Impala,LS Fleet,automatic,Florida,34958.0,white,gray,tdaf remarketing,10500.0
2008,Chevrolet,Impala,LT,automatic,Florida,102949.0,black,gray,mid atlantic finance/clearwater,3000.0
2014,Nissan,Rogue Select,S,automatic,Florida,8079.0,blue,gray,intercontinental fleet corp,14500.0
2004,Mitsubishi,Lancer,ES,automatic,Florida,281824.0,silver,gray,autonation ford sanford,1100.0
2004,Volkswagen,Touareg,V8,automatic,Florida,146126.0,blue,black,s&d auto sales,800.0
2014,Chevrolet,Impala Limited,LT Fleet,automatic,Florida,16174.0,black,gray,gm remarketing,12800.0
2008,Nissan,Titan,SE,automatic,Florida,83207.0,gold,—,credit acceptance corp/vrs/southfield,12500.0
2011,Mazda,Mazda3,i Touring,automatic,Florida,24906.0,gray,black,jpmorgan chase bank n.a.,8800.0
2001,Saturn,L-Series,L200,automatic,Florida,117103.0,gold,beige,coggin honda of ft pierce,1800.0
2012,Ram,2500,Laramie Longhorn Edition,UNKNOWN,Florida,47821.0,white,black,tdaf remarketing,43000.0
2013,Nissan,Juke,SV,manual,Florida,9411.0,black,—,nissan north america inc.,16800.0
2009,Nissan,Rogue,SL,automatic,Florida,189037.0,silver,black,veterans ford,6200.0
2008,Ford,F-150,XLT,automatic,Florida,126423.0,brown,beige,mission automot enterp sls & repair inc,11000.0
2010,Nissan,Cube,1.8 Base,automatic,Florida,61433.0,gray,gray,wells fargo dealer services,7500.0
2014,Ford,Fusion,Titanium,automatic,Florida,16123.0,—,black,ford motor credit company,21300.0
2014,Jeep,Grand Cherokee,Limited,automatic,Florida,14835.0,white,tan,enterprise veh exchange/rental,30800.0
2014,Kia,Forte,EX,automatic,Florida,27855.0,silver,gray,santander consumer,13100.0
2010,Cadillac,CTS,Base,automatic,Florida,104278.0,black,black,remarketing by ge/summit financial corp,8500.0
2015,Jeep,Compass,Sport,automatic,Florida,12781.0,gray,black,enterprise vehicle exchange-non pgm/orlando,15800.0
2012,Kia,Optima,LX,automatic,Florida,20530.0,white,gray,kia motors finance,11800.0
2007,Pontiac,G6,GT,automatic,Florida,156470.0,black,beige,mercedes benz of tampa,4000.0
2002,Lincoln,LS,Base,automatic,Florida,109734.0,white,tan,margate volvo,2600.0
2012,Ford,Taurus,SHO,automatic,Florida,23200.0,white,black,ford motor credit company llc,23300.0
2007,Chrysler,300,Base,automatic,Florida,177778.0,gray,gray,mercedes-benz of pompano,1400.0
2012,Infiniti,M,M35h,automatic,Florida,49951.0,—,black,nissan infiniti lt,24000.0
2003,Chevrolet,Silverado 1500,LS,automatic,Florida,210234.0,silver,gray,wheels & deals auto sales of florida llc,3300.0
2013,Hyundai,Tucson,GLS,automatic,Florida,21227.0,silver,black,hyundai motor finance,16300.0
2014,Kia,Rio,LX,automatic,Florida,11530.0,white,gray,santander consumer,11100.0
2014,Ford,Fusion,SE,automatic,Florida,16634.0,—,black,avis budget group,17700.0
2007,Honda,CR-V,EX-L,automatic,Florida,94448.0,black,beige,tdaf remarketing,11100.0
2014,Chevrolet,Suburban,LTZ 1500,automatic,Florida,28157.0,white,black,fleet services remarketing inc.,37500.0
2007,Nissan,Pathfinder,LE,UNKNOWN,Florida,101804.0,gray,beige,autonation nissan pembroke pines,4400.0
2014,Nissan,Altima,2.5 S,automatic,Florida,29889.0,red,black,hertz/tra,5900.0
2014,Kia,Rio,LX,automatic,Florida,10415.0,silver,black,kia motors america  inc,11500.0
2013,Toyota,Corolla,L,automatic,Florida,14052.0,gray,gray,world omni financial corporation,12700.0
2007,Nissan,Altima,2.5 S,automatic,Florida,107989.0,black,black,capital one auto finance,5400.0
2011,GMC,Acadia,SL,automatic,Florida,32592.0,gold,beige,westfall auto sales,17300.0
2014,Chevrolet,Impala,LTZ,automatic,Florida,20920.0,blue,black,gm remarketing,14800.0
2012,Chevrolet,Suburban,LT 1500,automatic,Florida,63808.0,black,black,tdaf remarketing,25800.0
2012,Chevrolet,Malibu,LS Fleet,automatic,Florida,30498.0,white,gray,donlen exchange services inc,11200.0
2014,Chevrolet,Captiva Sport,LTZ Fleet,automatic,Florida,16245.0,silver,black,remarketing by ge/sixrentals corp,14700.0
2012,Lincoln,MKZ,Hybrid,automatic,Florida,13452.0,—,tan,ford motor credit company llc pd,14900.0
2009,Suzuki,Grand Vitara,Premium,automatic,Florida,81517.0,silver,black,rick case hyundai inc,6500.0
2012,Infiniti,G Sedan,G37 Journey,automatic,Florida,32175.0,black,black,nissan infiniti lt,21800.0
2008,Hyundai,Santa Fe,Limited,automatic,Florida,106949.0,silver,black,regional acceptance corporation / greenville,7300.0
2010,Ford,Focus,SES,automatic,Florida,41546.0,black,gray,regional acceptance corporation / greenville,8500.0
2013,Toyota,Yaris,LE,automatic,Florida,16707.0,gray,gray,sst financial,6400.0
2008,Ford,F-150,XL,automatic,Florida,199002.0,white,gray,ricks auto marketing center south,3300.0
2010,Honda,Accord Crosstour,EX,automatic,Florida,86185.0,gray,beige,santander consumer,12000.0
2009,Mazda,CX-7,Grand Touring,automatic,Florida,86742.0,blue,gray,bright star credit union,7100.0
2004,Hyundai,Santa Fe,GLS,automatic,Florida,119281.0,black,beige,autonation nissan pembroke pines,2100.0
2008,Nissan,Frontier,SE,automatic,Florida,81941.0,silver,gray,remarketing by ge/sunstate fcu,12900.0
2003,Toyota,4Runner,Limited,automatic,Florida,216645.0,silver,gray,clearwater toyota,4700.0
2005,Ford,F-150,Lariat,UNKNOWN,Florida,181307.0,green,beige,autonation ford delray,4900.0
2014,BMW,3 Series,328i,automatic,Florida,5654.0,white,tan,meridian remarketing,27400.0
2011,Hyundai,Sonata,SE,automatic,Florida,99055.0,blue,black,hyundai of new port richey,7600.0
2012,Infiniti,M,M37,automatic,Florida,30013.0,gray,black,nissan infiniti lt,26000.0
2009,Toyota,Corolla,LE,automatic,Florida,124759.0,gray,beige,auto sails inc,6800.0
2001,Lexus,GS 300,Base,automatic,Florida,147915.0,white,beige,lexus of tampa bay,4000.0
2013,Nissan,Altima,2.5,automatic,Florida,38791.0,silver,beige,pnc bank  national association,13600.0
2009,Audi,A4,2.0T,automatic,Florida,57711.0,black,tan,mercedes benz of tampa,13000.0
2007,Dodge,Charger,Base,automatic,Florida,138541.0,blue,gray,coggin nissan at the avenues,6700.0
2013,Toyota,Corolla,LE,automatic,Florida,46269.0,red,tan,enterprise veh exchange/rental,11100.0
2004,Honda,CR-V,EX,UNKNOWN,Florida,225678.0,burgundy,beige,autonation honda clearwater,2600.0
2001,Audi,A4,1.8T quattro,automatic,Florida,96591.0,beige,tan,audi pembroke pines,2400.0
2014,Ford,Focus,SE,automatic,Florida,36488.0,—,black,ars/avis budget group,11300.0
2012,Audi,Q5,3.2 Premium Plus quattro,automatic,Florida,63093.0,black,brown,tdaf remarketing,27400.0
2015,Kia,Sorento,LX,automatic,Florida,10935.0,burgundy,black,santander consumer,19400.0
2012,Nissan,Altima,2.5 S,automatic,Florida,29792.0,blue,black,nissan-infiniti lt,13000.0
2007,Mercedes-Benz,CLK-Class,CLK350,automatic,Florida,75832.0,silver,black,brandon auto mall fiat,10500.0
2012,Lincoln,MKZ,Base,automatic,Florida,28631.0,—,tan,ford motor credit company llc pd,16300.0
2013,Ram,1500,Laramie Longhorn Edition,automatic,Florida,10443.0,orange,brown,chrysler group llc,25400.0
2013,Dodge,Grand Caravan,SXT,automatic,Florida,28585.0,silver,black,hertz corporation/gdp,16200.0
2011,Nissan,Maxima,3.5 SV,automatic,Florida,27872.0,blue,black,nissan-infiniti lt,18000.0
2015,UNKNOWN,UNKNOWN,UNKNOWN,automatic,Florida,14044.0,black,gray,enterprise veh exchange/rental,17800.0
2001,Toyota,Celica,GT,manual,Florida,130960.0,silver,gray,coggin honda of st. augustine,3100.0
2008,Ford,Edge,Limited,UNKNOWN,Florida,102682.0,blue,beige,coggin honda of ft pierce,8600.0
2012,Nissan,Maxima,3.5 SV,automatic,Florida,21172.0,silver,black,nissan-infiniti lt,19000.0
2005,Nissan,Frontier,LE,automatic,Florida,137525.0,black,gray,coggin honda,6500.0
2012,BMW,5 Series,528i,automatic,Florida,35978.0,white,beige,lauderdale bmw of fort lauderdale,27500.0
2012,Ford,E-Series Van,E-150,automatic,Florida,52905.0,white,gray,ge fleet services for itself/servicer,12750.0
2014,Nissan,Versa Note,1.6 SV,UNKNOWN,Florida,17971.0,black,gray,nissan-infiniti lt,9800.0
2009,Audi,Q5,3.2 Premium quattro,automatic,Florida,63654.0,blue,gray,automatch usa,15200.0
2015,Ford,Fusion,SE,automatic,Florida,5524.0,—,brown,ford motor credit company,20400.0
2012,Nissan,Sentra,2.0 SR,automatic,Florida,8716.0,silver,gray,nissan-infiniti lt,11200.0
2014,Toyota,Corolla,LE,automatic,Florida,10330.0,red,gray,world omni financial corporation,14400.0
2006,Dodge,Dakota,ST,automatic,Florida,66101.0,red,gray,onemain rem/global imports sales inc,7500.0
2008,Chevrolet,Equinox,Sport,automatic,Florida,125130.0,black,black,nicholas financial inc/clearwater,5800.0
2014,Ford,Focus,SE,automatic,Florida,11887.0,white,black,ford motor credit company llc,12800.0
2007,Dodge,Sprinter Cargo,2500 144 WB,automatic,Florida,107868.0,white,gray,jerry ulm dodge chrysler jeep,14200.0
2013,Hyundai,Sonata,GLS,automatic,Florida,21750.0,blue,gray,hyundai of new port richey,13000.0
2014,Dodge,Grand Caravan,SXT,automatic,Florida,22690.0,white,black,hertz corporation/gdp,17500.0
2002,Mercury,Sable,GS,automatic,Florida,120306.0,green,tan,toy-hon usa,1600.0
2008,Cadillac,Escalade ESV,Base,automatic,Florida,55024.0,white,tan,remarketing by ge/space coast credit union,26000.0
2012,Mercedes-Benz,E-Class,E350 Luxury,automatic,Florida,29258.0,black,black,mercedes-benz financial services,27600.0
2012,BMW,5 Series,528i,automatic,Florida,24815.0,black,black,braman motorcars,28000.0
2011,Infiniti,G Sedan,G37 Journey,automatic,Florida,30821.0,white,black,nissan infiniti lt,17800.0
2013,Dodge,Grand Caravan,SE,UNKNOWN,Florida,41482.0,red,black,ez rent a car inc,12300.0
2005,Hyundai,Elantra,GLS,manual,Florida,113918.0,black,gray,coggin honda of orlando,1200.0
2013,Mazda,Mazda3,i Sport,automatic,Florida,57864.0,green,black,the hertz corporation,9300.0
2014,Toyota,Sienna,LE 7-Passenger Mobility Auto Access,automatic,Florida,37035.0,gray,gray,avis corporation,20700.0
2002,Chevrolet,Monte Carlo,LS,automatic,Florida,114658.0,black,black,consumer financial services/ft walton beach,1400.0
2008,Ford,F-150,STX,automatic,Florida,76969.0,white,silver,santander consumer,7000.0
2008,Chevrolet,Silverado 1500,LTZ,automatic,Florida,168807.0,red,beige,westlake financial services,11400.0
2012,Chevrolet,Impala,LT Fleet,automatic,Florida,49982.0,white,gray,gm financial,9600.0
2011,Toyota,Camry,LE,automatic,Florida,94559.0,gray,gray,bright star credit union,8500.0
2013,Infiniti,G Coupe,G37 Sport,automatic,Florida,14072.0,white,black,nissan infiniti lt,27200.0
2009,Dodge,Charger,SXT,automatic,Florida,162618.0,silver,black,santander consumer,3600.0
2013,Chevrolet,Impala,LTZ,automatic,Florida,41586.0,silver,black,enterprise veh exchange/rental,12800.0
2011,Jeep,Grand Cherokee,Laredo,automatic,Florida,39355.0,brown,—,woodall auto wholesale inc,24000.0
2014,Chevrolet,Cruze,2LT,automatic,Florida,18051.0,white,black,gm remarketing,13400.0
2012,Mercedes-Benz,CLS-Class,CLS63 AMG,automatic,Florida,22525.0,black,black,flag/ald motors inc,52600.0
2006,Cadillac,DTS,Performance,automatic,Florida,145365.0,silver,tan,automatch usa,2600.0
1994,Mercedes-Benz,S-Class,S420,automatic,Florida,91420.0,gold,beige,mercedes benz of orlando,3800.0
2014,Ford,Mustang,V6,automatic,Florida,16577.0,gray,gray,enterprise vehicle exchange / tra / rental / tulsa,10100.0
2011,Mazda,Mazda3,i Sport,automatic,Florida,33865.0,gray,black,jpmorgan chase bank n.a.,8300.0
2013,Chrysler,Town and Country,Touring,automatic,Florida,63065.0,black,black,the hertz corporation,11200.0
2013,Dodge,Grand Caravan,SXT,automatic,Florida,69529.0,blue,black,dtg operations inc,10100.0
2012,Toyota,Corolla,LE,automatic,Florida,20956.0,black,beige,toyota financial services,11000.0
2012,Toyota,Highlander,Base,automatic,Florida,39292.0,gray,black,autobuy,23800.0
2009,Hyundai,Genesis,4.6,automatic,Florida,60762.0,black,black,tdaf remarketing,14400.0
2002,Toyota,Camry Solara,SE V6,automatic,Florida,162170.0,gray,black,autonation chevrolet west colonial,2700.0
